"oryg url";"browser url";"file name";"status"
"https://assembly.com/discover";"https://assembly.com/discover";"https_assembly.com_discover.png";"ok"
"https://assembly.com/";"https://assembly.com/";"https_assembly.com_.png";"ok"
"https://assembly.com/start";"https://assembly.com/start";"https_assembly.com_start.png";"ok"
"https://assembly.com/users/vanstee";"https://assembly.com/users/vanstee";"https_assembly.com_users_vanstee.png";"ok"
"https://assembly.com/helpful";"https://assembly.com/helpful";"https_assembly.com_helpful.png";"ok"
"https://assembly.com/helpful/bounties";"https://assembly.com/helpful/bounties";"https_assembly.com_helpful_bounties.png";"ok"
"https://assembly.com/discover/updates";"https://assembly.com/discover/updates";"https_assembly.com_discover_updates.png";"ok"
"https://assembly.com/login";"https://assembly.com/login";"https_assembly.com_login.png";"ok"
"https://assembly.com/signup";"https://assembly.com/signup";"https_assembly.com_signup.png";"ok"
